TerminalID;ProjectID;ComboID;Country;Region;Wiki;TerminalName;UnitName;OtherEnglishNames;Owner;Parent;Status;StartYear1;StartYear2;StartYear3;StopYear;Import/Export;Capacity;CapacityUnits;CapacityInMtpa;Location;Prefecture/District;State/Province;Latitude;Longitude;Accuracy;Floating;FID;FIDYear;OtherLanguageName;PowerPlantsSupplied;OtherLanguageWikiPage
T0221;7;T022107;United States;North America;https://www.gem.wiki/Elba_Island_LNG_Terminal;Elba Island LNG Terminal;T7;Southern LNG;Southern LNG Company LLC [200.00%];"Kinder Morgan [51.00%]; Blackstone Group [49.00%]";Operating;2020;;;;Export;0.25;mtpa;0.25;Elba Island;;Georgia;32.091111;-81.000278;exact;;;;;;
T0221;8;T022108;United States;North America;https://www.gem.wiki/Elba_Island_LNG_Terminal;Elba Island LNG Terminal;T8;Southern LNG;Southern LNG Company LLC [200.00%];"Kinder Morgan [51.00%]; Blackstone Group [49.00%]";Operating;2020;;;;Export;0.25;mtpa;0.25;Elba Island;;Georgia;32.091111;-81.000278;exact;;;;;;
T0221;9;T022109;United States;North America;https://www.gem.wiki/Elba_Island_LNG_Terminal;Elba Island LNG Terminal;T9;Southern LNG;Southern LNG Company LLC [200.00%];"Kinder Morgan [51.00%]; Blackstone Group [49.00%]";Operating;2020;;;;Export;0.25;mtpa;0.25;Elba Island;;Georgia;32.091111;-81.000278;exact;;;;;;
T0221;10;T022110;United States;North America;https://www.gem.wiki/Elba_Island_LNG_Terminal;Elba Island LNG Terminal;T10;Southern LNG;Southern LNG Company LLC [200.00%];"Kinder Morgan [51.00%]; Blackstone Group [49.00%]";Operating;2020;;;;Export;0.25;mtpa;0.25;Elba Island;;Georgia;32.091111;-81.000278;exact;;;;;;
T0222;1;T022201;United States;North America;https://www.gem.wiki/Eos_FLNG_Terminal;Eos FLNG Terminal;;;Eos LNG LLC [100.00%];Eos LNG LLC [100.00%];Cancelled;;;;;Export;1.6;bcf/d;12.16;Brownsville;;Texas;25.950835;-97.410844;approximate;yes;;;;;
T0223;1;T022301;United States;North America;https://www.gem.wiki/Floridian_LNG_Terminal;Floridian LNG Terminal;;Floridian Natural Gas Storage Company;Floridian Natural Gas Storage Company LLC [100.00%];Targa Resources [100.00%];Cancelled;;;;;Export;0.1;bcf/d;0.76;Martin County;;Florida;27.08;-80.4;approximate;;;;;;
T0224;0;T022400;United States;North America;https://www.gem.wiki/Freeport_LNG_Terminal;Freeport LNG Import Terminal;;;Freeport LNG Development [500.00%];"Dow Chemical Company [unknown %]; Freeport LNG [unknown %]; Global Infrastructure Partners [unknown %]; Osaka Gas [unknown %]; Zachry Hastings [unknown %]";Idle;2008;;;2022;Import;13.2;mtpa;13.2;Freeport;;Texas;28.932003;-95.317355;exact;;;;;;
T0224;1;T022401;United States;North America;https://www.gem.wiki/Freeport_LNG_Terminal;Freeport LNG Terminal;T1;;Freeport LNG Liquefaction, LLC [300.00%];"Freeport LNG [50.00%]; JERA [25.00%]; Osaka Gas [25.00%]";Idle;2019;;;2022;Export;5.1;mtpa;5.1;Freeport;;Texas;28.932003;-95.317355;exact;;FID;;;;
T0224;2;T022402;United States;North America;https://www.gem.wiki/Freeport_LNG_Terminal;Freeport LNG Terminal;T2;;Freeport LNG Liquefaction 2, LLC [300.00%];"Freeport LNG [50.00%]; JERA [25.00%]; Osaka Gas [25.00%]";Idle;2019;;;2022;Export;5.1;mtpa;5.1;Freeport;;Texas;28.932003;-95.317355;exact;;FID;;;;
T0224;3;T022403;United States;North America;https://www.gem.wiki/Freeport_LNG_Terminal;Freeport LNG Terminal;T3;;Freeport LNG Liquefaction 3, LLC [300.00%];"Freeport LNG [50.00%]; JERA [25.00%]; Osaka Gas [25.00%]";Idle;2020;;;2022;Export;5.1;mtpa;5.1;Freeport;;Texas;28.932003;-95.317355;exact;;FID;;;;
T0224;4;T022404;United States;North America;https://www.gem.wiki/Freeport_LNG_Terminal;Freeport LNG Terminal;T4;;Freeport LNG Development [500.00%];"Dow Chemical Company [unknown %]; Freeport LNG [unknown %]; Global Infrastructure Partners [unknown %]; Osaka Gas [unknown %]; Zachry Hastings [unknown %]";Proposed;2026;;;;Export;5.1;mtpa;5.1;Freeport;;Texas;28.932003;-95.317355;exact;;Pre-FID;2022;;;
T0226;1;T022601;United States;North America;https://www.gem.wiki/G2_LNG_Terminal;G2 LNG Terminal;T1;;G2 Net-Zero LNG LLC [100.00%];G2 Net-Zero LNG LLC [100.00%];Proposed;2027;;;;Export;1.3;mtpa;1.3;Cameron Parish;;Louisiana;29.811571;-93.3596;approximate;;Pre-FID;;;;
T0226;2;T022602;United States;North America;https://www.gem.wiki/G2_LNG_Terminal;G2 LNG Terminal;T2;;G2 Net-Zero LNG LLC [100.00%];G2 Net-Zero LNG LLC [100.00%];Proposed;2027;;;;Export;1.3;mtpa;1.3;Cameron Parish;;Louisiana;29.811571;-93.3596;approximate;;Pre-FID;;;;
T0226;3;T022603;United States;North America;https://www.gem.wiki/G2_LNG_Terminal;G2 LNG Terminal;T3;;G2 Net-Zero LNG LLC [100.00%];G2 Net-Zero LNG LLC [100.00%];Proposed;2027;;;;Export;1.3;mtpa;1.3;Cameron Parish;;Louisiana;29.811571;-93.3596;approximate;;Pre-FID;;;;
T0226;4;T022604;United States;North America;https://www.gem.wiki/G2_LNG_Terminal;G2 LNG Terminal;T4;;G2 Net-Zero LNG LLC [100.00%];G2 Net-Zero LNG LLC [100.00%];Proposed;2027;;;;Export;1.3;mtpa;1.3;Cameron Parish;;Louisiana;29.811571;-93.3596;approximate;;Pre-FID;;;;
T0226;5;T022605;United States;North America;https://www.gem.wiki/G2_LNG_Terminal;G2 LNG Terminal;T5;;G2 Net-Zero LNG LLC [100.00%];G2 Net-Zero LNG LLC [100.00%];Proposed;2027;;;;Export;1.3;mtpa;1.3;Cameron Parish;;Louisiana;29.811571;-93.3596;approximate;;Pre-FID;;;;
T0226;6;T022606;United States;North America;https://www.gem.wiki/G2_LNG_Terminal;G2 LNG Terminal;T6;;G2 Net-Zero LNG LLC [100.00%];G2 Net-Zero LNG LLC [100.00%];Proposed;2027;;;;Export;1.3;mtpa;1.3;Cameron Parish;;Louisiana;29.811571;-93.3596;approximate;;Pre-FID;;;;
T0226;7;T022607;United States;North America;https://www.gem.wiki/G2_LNG_Terminal;G2 LNG Terminal;T7;;G2 Net-Zero LNG LLC [100.00%];G2 Net-Zero LNG LLC [100.00%];Proposed;2027;;;;Export;1.3;mtpa;1.3;Cameron Parish;;Louisiana;29.811571;-93.3596;approximate;;Pre-FID;;;;
T0226;8;T022608;United States;North America;https://www.gem.wiki/G2_LNG_Terminal;G2 LNG Terminal;T8;;G2 Net-Zero LNG LLC [100.00%];G2 Net-Zero LNG LLC [100.00%];Proposed;2027;;;;Export;1.3;mtpa;1.3;Cameron Parish;;Louisiana;29.811571;-93.3596;approximate;;Pre-FID;;;;
T0226;9;T022609;United States;North America;https://www.gem.wiki/G2_LNG_Terminal;G2 LNG Terminal;T9;;G2 Net-Zero LNG LLC [100.00%];G2 Net-Zero LNG LLC [100.00%];Proposed;2027;;;;Export;1.3;mtpa;1.3;Cameron Parish;;Louisiana;29.811571;-93.3596;approximate;;Pre-FID;;;;
T0226;10;T022610;United States;North America;https://www.gem.wiki/G2_LNG_Terminal;G2 LNG Terminal;T10;;G2 Net-Zero LNG LLC [100.00%];G2 Net-Zero LNG LLC [100.00%];Proposed;2027;;;;Export;1.3;mtpa;1.3;Cameron Parish;;Louisiana;29.811571;-93.3596;approximate;;Pre-FID;;;;
T0227;0;T022700;United States;North America;https://www.gem.wiki/Golden_Pass_LNG;Golden Pass LNG Import Terminal;;;"QatarEnergy [70.00%]; ExxonMobil [30.00%]";"QatarEnergy [70.00%]; ExxonMobil [30.00%]";Mothballed;2011;;;;Import;15.7;mtpa;15.7;Sabine Pass;;Texas;29.761394;-93.919418;exact;;;;;;
T0227;1;T022701;United States;North America;https://www.gem.wiki/Golden_Pass_LNG;Golden Pass LNG Terminal;T1;;Golden Pass LNG Terminal LLC [200.00%];"Qatar Petroleum [70.00%]; ExxonMobil [30.00%]";Construction;2024;;;;Export;6.03;mtpa;6.03;Sabine Pass;;Texas;29.761394;-93.919418;exact;;FID;2019;;;
T0227;2;T022702;United States;North America;https://www.gem.wiki/Golden_Pass_LNG;Golden Pass LNG Terminal;T2;;Golden Pass LNG Terminal LLC [200.00%];"Qatar Petroleum [70.00%]; ExxonMobil [30.00%]";Construction;2024;;;;Export;6.03;mtpa;6.03;Sabine Pass;;Texas;29.761394;-93.919418;exact;;FID;2019;;;
T0227;3;T022703;United States;North America;https://www.gem.wiki/Golden_Pass_LNG;Golden Pass LNG Terminal;T3;;Golden Pass LNG Terminal LLC [200.00%];"Qatar Petroleum [70.00%]; ExxonMobil [30.00%]";Construction;2025;;;;Export;6.03;mtpa;6.03;Sabine Pass;;Texas;29.761394;-93.919418;exact;;FID;2019;;;
T0228;0;T022800;United States;North America;https://www.gem.wiki/Gulf_LNG;Gulf LNG Import Terminal;;;Gulf LNG Liquefaction Company, LLC [300.00%];"Kinder Morgan [50.00%]; General Electric Company [40.00%]; AES Corporation [10.00%]";Idle;2011;;;;Import;8.8;mtpa;8.8;Pascagoula;;Mississippi;30.322382;-88.503663;exact;;;;;;
T0228;1;T022801;United States;North America;https://www.gem.wiki/Gulf_LNG;Gulf LNG Terminal;T1;Gulf LNG Liquefaction;Gulf LNG Liquefaction Company, LLC [300.00%];"Kinder Morgan [50.00%]; General Electric Company [40.00%]; AES Corporation [10.00%]";Proposed;;;;;Export;5.43;mtpa;5.43;Pascagoula;;Mississippi;30.322382;-88.503663;exact;;Pre-FID;;;;
T0228;2;T022802;United States;North America;https://www.gem.wiki/Gulf_LNG;Gulf LNG Terminal;T2;Gulf LNG Liquefaction;Gulf LNG Liquefaction Company, LLC [300.00%];"Kinder Morgan [50.00%]; General Electric Company [40.00%]; AES Corporation [10.00%]";Proposed;;;;;Export;5.43;mtpa;5.43;Pascagoula;;Mississippi;30.322382;-88.503663;exact;;Pre-FID;;;;
T0229;1;T022901;United States;North America;https://www.gem.wiki/Ingleside_Energy_LNG_Terminal;Ingleside Energy LNG Terminal;;;Moda Midstream LLC [100.00%];Moda Midstream LLC [100.00%];Cancelled;2016;;;;Export;1;bcf/d;7.6;Ingleside;;Texas;27.874167;-97.208333;approximate;;;;;;
T0230;1;T023001;United States;North America;https://www.gem.wiki/Jordan_Cove_LNG;Jordan Cove LNG Export Terminal;T1;;Jordan Cove LNG [100.00%];Pembina Pipeline Corporation [100.00%];Cancelled;2024;;;;Export;1.5;mtpa;1.5;Coos Bay;;Oregon;43.425;-124.269;exact;;Pre-FID;2021;;;
T0230;2;T023002;United States;North America;https://www.gem.wiki/Jordan_Cove_LNG;Jordan Cove LNG Export Terminal;T2;;Jordan Cove LNG [100.00%];Pembina Pipeline Corporation [100.00%];Cancelled;;;;;Export;1.5;mtpa;1.5;Coos Bay;;Oregon;43.425;-124.269;exact;;Pre-FID;2021;;;
T0230;3;T023003;United States;North America;https://www.gem.wiki/Jordan_Cove_LNG;Jordan Cove LNG Export Terminal;T3;;Jordan Cove LNG [100.00%];Pembina Pipeline Corporation [100.00%];Cancelled;;;;;Export;1.5;mtpa;1.5;Coos Bay;;Oregon;43.425;-124.269;exact;;Pre-FID;2021;;;
T0230;4;T023004;United States;North America;https://www.gem.wiki/Jordan_Cove_LNG;Jordan Cove LNG Export Terminal;T4;;Jordan Cove LNG [100.00%];Pembina Pipeline Corporation [100.00%];Cancelled;;;;;Export;1.5;mtpa;1.5;Coos Bay;;Oregon;43.425;-124.269;exact;;Pre-FID;2021;;;
T0230;5;T023005;United States;North America;https://www.gem.wiki/Jordan_Cove_LNG;Jordan Cove LNG Export Terminal;T5;;Jordan Cove LNG [100.00%];Pembina Pipeline Corporation [100.00%];Cancelled;;;;;Export;1.5;mtpa;1.5;Coos Bay;;Oregon;43.425;-124.269;exact;;Pre-FID;2021;;;
T0231;0;T023100;United States;North America;https://www.gem.wiki/Kenai_LNG_Terminal;Kenai LNG Terminal;Import Terminal;;Trans-Foreland Pipeline Co LLC [100.00%];Marathon Petroleum [100.00%];Proposed;2025;;;;Import;0.01;bcf/d;0.05;Kenai;;Alaska;60.679484;-151.38834;exact;;Pre-FID;;;;
T0231;1;T023101;United States;North America;https://www.gem.wiki/Kenai_LNG_Terminal;Kenai LNG Terminal;Export Terminal;;Trans-Foreland Pipeline Co LLC [100.00%];Marathon Petroleum [100.00%];Mothballed;1969;;;2018;Export;1.5;mtpa;1.5;Kenai;;Alaska;60.679484;-151.38834;exact;;;;;;
T0232;0;T023200;United States;North America;https://www.gem.wiki/Lake_Charles_LNG;Lake Charles LNG Import Terminal;;;Lake Charles LNG Company, LLC [100.00%];Energy Transfer [100.00%];Mothballed;1982;;;;Import;17.9;mtpa;17.9;Lake Charles;;Louisiana;30.120416;-93.287833;exact;;;;;;
T0232;1;T023201;United States;North America;https://www.gem.wiki/Lake_Charles_LNG;Lake Charles LNG Terminal;T1;;"Lake Charles LNG Company, LLC [unknown %]; Lake Charles LNG Export Company, LLC [unknown %]";Energy Transfer [unknown %];Proposed;2028;;;;Export;0.78;bcf/d;5.93;Lake Charles;;Louisiana;30.120416;-93.287833;exact;;Pre-FID;2022;;;
T0232;2;T023202;United States;North America;https://www.gem.wiki/Lake_Charles_LNG;Lake Charles LNG Terminal;T2;;"Lake Charles LNG Company, LLC [unknown %]; Lake Charles LNG Export Company, LLC [unknown %]";Energy Transfer [unknown %];Proposed;2028;;;;Export;0.78;bcf/d;5.93;Lake Charles;;Louisiana;30.120416;-93.287833;exact;;Pre-FID;2022;;;
T0232;3;T023203;United States;North America;https://www.gem.wiki/Lake_Charles_LNG;Lake Charles LNG Terminal;T3;;"Lake Charles LNG Company, LLC [unknown %]; Lake Charles LNG Export Company, LLC [unknown %]";Energy Transfer [unknown %];Proposed;2028;;;;Export;0.78;bcf/d;5.93;Lake Charles;;Louisiana;30.120416;-93.287833;exact;;Pre-FID;2022;;;
T0233;1;T023301;United States;North America;https://www.gem.wiki/Louisiana_LNG_Terminal;Louisiana LNG Terminal;T1;;Louisiana LNG Energy LLC [100.00%];Parallax Enterprises LLC [100.00%];Cancelled;;;;;Export;2.5;mtpa;2.5;Plaquemines Parish;;Louisiana;29.39;-89.48;approximate;;Pre-FID;;;;
T0233;2;T023302;United States;North America;https://www.gem.wiki/Louisiana_LNG_Terminal;Louisiana LNG Terminal;T2;;Louisiana LNG Energy LLC [100.00%];Parallax Enterprises LLC [100.00%];Cancelled;;;;;Export;2.5;mtpa;2.5;Plaquemines Parish;;Louisiana;29.39;-89.48;approximate;;Pre-FID;;;;
T0234;1;T023401;United States;North America;https://www.gem.wiki/Magnolia_LNG_Terminal;Magnolia LNG Terminal;T1;;Magnolia LNG Holdings [100.00%];Glenfarne Group [100.00%];Proposed;2026;;;;Export;2.2;mtpa;2.2;Lake Charles;;Louisiana;30.105668;-93.300819;exact;;Pre-FID;2023;;;
T0234;2;T023402;United States;North America;https://www.gem.wiki/Magnolia_LNG_Terminal;Magnolia LNG Terminal;T2;;Magnolia LNG Holdings [100.00%];Glenfarne Group [100.00%];Proposed;2026;;;;Export;2.2;mtpa;2.2;Lake Charles;;Louisiana;30.105668;-93.300819;exact;;Pre-FID;2023;;;
T0234;3;T023403;United States;North America;https://www.gem.wiki/Magnolia_LNG_Terminal;Magnolia LNG Terminal;T3;;Magnolia LNG Holdings [100.00%];Glenfarne Group [100.00%];Proposed;2026;;;;Export;2.2;mtpa;2.2;Lake Charles;;Louisiana;30.105668;-93.300819;exact;;Pre-FID;2023;;;
T0234;4;T023404;United States;North America;https://www.gem.wiki/Magnolia_LNG_Terminal;Magnolia LNG Terminal;T4;;Magnolia LNG Holdings [100.00%];Glenfarne Group [100.00%];Proposed;2026;;;;Export;2.2;mtpa;2.2;Lake Charles;;Louisiana;30.105668;-93.300819;exact;;Pre-FID;2023;;;
T0235;1;T023501;United States;North America;https://www.gem.wiki/Monkey_Island_LNG_Terminal;Monkey Island LNG Terminal;T1;;SCT&E LNG LLC [100.00%];SCT&E LNG LLC [100.00%];Cancelled;2022;;;;Export;2;mtpa;2;Cameron Parish;;Louisiana;29.79362711;-93.34143969;approximate;;Pre-FID;;;;
T0235;2;T023502;United States;North America;https://www.gem.wiki/Monkey_Island_LNG_Terminal;Monkey Island LNG Terminal;T2;;SCT&E LNG LLC [100.00%];SCT&E LNG LLC [100.00%];Cancelled;2022;;;;Export;2;mtpa;2;Cameron Parish;;Louisiana;29.79362711;-93.34143969;approximate;;Pre-FID;;;;
T0235;3;T023503;United States;North America;https://www.gem.wiki/Monkey_Island_LNG_Terminal;Monkey Island LNG Terminal;T3;;SCT&E LNG LLC [100.00%];SCT&E LNG LLC [100.00%];Cancelled;2022;;;;Export;2;mtpa;2;Cameron Parish;;Louisiana;29.79362711;-93.34143969;approximate;;Pre-FID;;;;
T0235;4;T023504;United States;North America;https://www.gem.wiki/Monkey_Island_LNG_Terminal;Monkey Island LNG Terminal;T4;;SCT&E LNG LLC [100.00%];SCT&E LNG LLC [100.00%];Cancelled;2022;;;;Export;2;mtpa;2;Cameron Parish;;Louisiana;29.79362711;-93.34143969;approximate;;Pre-FID;;;;
T0235;5;T023505;United States;North America;https://www.gem.wiki/Monkey_Island_LNG_Terminal;Monkey Island LNG Terminal;T5;;SCT&E LNG LLC [100.00%];SCT&E LNG LLC [100.00%];Cancelled;2022;;;;Export;2;mtpa;2;Cameron Parish;;Louisiana;29.79362711;-93.34143969;approximate;;Pre-FID;;;;
T0235;6;T023506;United States;North America;https://www.gem.wiki/Monkey_Island_LNG_Terminal;Monkey Island LNG Terminal;T6;;SCT&E LNG LLC [100.00%];SCT&E LNG LLC [100.00%];Cancelled;2022;;;;Export;2;mtpa;2;Cameron Parish;;Louisiana;29.79362711;-93.34143969;approximate;;Pre-FID;;;;
T0236;1;T023601;United States;North America;https://www.gem.wiki/Point_Comfort_LNG_Terminal;Point Comfort LNG Terminal;T1;;Lloyds Energy Group LLC [100.00%];LE Group Holding Pte Ltd [100.00%];Cancelled;;;;Presumed;Export;4.5;mtpa;4.5;Point Comfort;;Texas;28.676111;-96.558889;approximate;;;;;;
T0236;2;T023602;United States;North America;https://www.gem.wiki/Point_Comfort_LNG_Terminal;Point Comfort LNG Terminal;T2;;Lloyds Energy Group LLC [100.00%];LE Group Holding Pte Ltd [100.00%];Cancelled;;;;Presumed;Export;4.5;mtpa;4.5;Point Comfort;;Texas;28.676111;-96.558889;approximate;;;;;;
T0237;1;T023701;United States;North America;https://www.gem.wiki/Point_Arthur_LNG_Terminal;Port Arthur LNG Terminal;T1;;"PALNG Common Facilities Company, LLC [unknown %]; Port Arthur LNG, LLC [unknown %]";"ConocoPhillips [unknown %]; Sempra Energy [unknown %]";Proposed;2023;;;;Export;6.75;mtpa;6.75;Port Arthur;;Texas;29.81166342;-93.95962882;approximate;;Pre-FID;2022;;;
T0237;2;T023702;United States;North America;https://www.gem.wiki/Point_Arthur_LNG_Terminal;Port Arthur LNG Terminal;T2;;"PALNG Common Facilities Company, LLC [unknown %]; Port Arthur LNG, LLC [unknown %]";"ConocoPhillips [unknown %]; Sempra Energy [unknown %]";Proposed;2023;;;;Export;6.75;mtpa;6.75;Port Arthur;;Texas;29.81166342;-93.95962882;approximate;;Pre-FID;2022;;;
T0237;3;T023703;United States;North America;https://www.gem.wiki/Point_Arthur_LNG_Terminal;Port Arthur LNG Terminal;T3;;"PALNG Common Facilities Company, LLC [unknown %]; Port Arthur LNG Phase II, LLC [unknown %]";"ConocoPhillips [unknown %]; Sempra Energy [unknown %]";Proposed;2023;;;;Export;6.75;mtpa;6.75;Port Arthur;;Texas;29.81166342;-93.95962882;approximate;;Pre-FID;2022;;;
T0237;4;T023704;United States;North America;https://www.gem.wiki/Point_Arthur_LNG_Terminal;Port Arthur LNG Terminal;T4;;"PALNG Common Facilities Company, LLC [unknown %]; Port Arthur LNG Phase II, LLC [unknown %]";"ConocoPhillips [unknown %]; Sempra Energy [unknown %]";Proposed;2023;;;;Export;6.75;mtpa;6.75;Port Arthur;;Texas;29.81166342;-93.95962882;approximate;;Pre-FID;2022;;;
T0238;1;T023801;United States;North America;https://www.gem.wiki/Port_of_Brownsville_LNG_Terminal;Texas LNG Terminal;T1;;Texas LNG Brownsville, LLC [200.00%];"Glenfarne Group [unknown %]; Samsung [unknown %]";Proposed;2026;;;;Export;2;mtpa;2;Brownsville;;Texas;25.950835;-97.410844;approximate;;Pre-FID;2022;;;
T0238;2;T023802;United States;North America;https://www.gem.wiki/Port_of_Brownsville_LNG_Terminal;Texas LNG Terminal;T2;;Texas LNG Brownsville, LLC [200.00%];"Glenfarne Group [unknown %]; Samsung [unknown %]";Proposed;2026;;;;Export;2;mtpa;2;Brownsville;;Texas;25.950835;-97.410844;approximate;;Pre-FID;2022;;;
T0239;1;T023901;United States;North America;https://www.gem.wiki/Rio_Grande_LNG_Terminal;Rio Grande LNG Terminal;T1;;Rio Grande LNG LLC [100.00%];NextDecade [100.00%];Proposed;2026;;;;Export;5.4;mtpa;5.4;Brownsville;;Texas;25.950835;-97.410844;approximate;;Pre-FID;2022;;;
T0239;2;T023902;United States;North America;https://www.gem.wiki/Rio_Grande_LNG_Terminal;Rio Grande LNG Terminal;T2;;Rio Grande LNG LLC [100.00%];NextDecade [100.00%];Proposed;2026;;;;Export;5.4;mtpa;5.4;Brownsville;;Texas;25.950835;-97.410844;approximate;;Pre-FID;2022;;;
T0239;3;T023903;United States;North America;https://www.gem.wiki/Rio_Grande_LNG_Terminal;Rio Grande LNG Terminal;T3;;Rio Grande LNG LLC [100.00%];NextDecade [100.00%];Proposed;;;;;Export;5.4;mtpa;5.4;Brownsville;;Texas;25.950835;-97.410844;approximate;;Pre-FID;2022;;;
T0239;4;T023904;United States;North America;https://www.gem.wiki/Rio_Grande_LNG_Terminal;Rio Grande LNG Terminal;T4;;Rio Grande LNG LLC [100.00%];NextDecade [100.00%];Proposed;;;;;Export;5.4;mtpa;5.4;Brownsville;;Texas;25.950835;-97.410844;approximate;;Pre-FID;2022;;;
T0239;5;T023905;United States;North America;https://www.gem.wiki/Rio_Grande_LNG_Terminal;Rio Grande LNG Terminal;T5;;Rio Grande LNG LLC [100.00%];NextDecade [100.00%];Proposed;;;;;Export;5.4;mtpa;5.4;Brownsville;;Texas;25.950835;-97.410844;approximate;;Pre-FID;2022;;;
T0239;6;T023906;United States;North America;https://www.gem.wiki/Rio_Grande_LNG_Terminal;Rio Grande LNG Terminal;T6;;Rio Grande LNG LLC [100.00%];NextDecade [100.00%];Cancelled;;;;;Export;4.5;mtpa;4.5;Brownsville;;Texas;25.950835;-97.410844;approximate;;Pre-FID;;;;
T0240;0;T024000;United States;North America;https://www.gem.wiki/Sabine_Pass_LNG_Terminal;Sabine Pass LNG Import Terminal;;;Sabine Pass LNG [100.00%];Cheniere Energy [100.00%];Operating;2008;;;;Import;30.4;mtpa;30.4;Sabine Pass;;Louisiana;29.75409666;-93.87405115;exact;;;;;;
T0240;1;T024001;United States;North America;https://www.gem.wiki/Sabine_Pass_LNG_Terminal;Sabine Pass LNG Terminal;T1;;Sabine Pass Liquefaction [100.00%];Cheniere Energy [100.00%];Operating;2016;;;;Export;5;mtpa;5;Sabine Pass;;Louisiana;29.75409666;-93.87405115;exact;;;;;;
